threshold,recall,fpr,grid_precision,prevalence_precision,tp,fp,n_pos,n_neg
-6.6835,1.0,0.7636217948717948,0.04795204795204795,0.1270229007633588,576,11436,576,14976
-6.676,1.0,0.7635550213675214,0.04795604029639497,0.12703259790823726,576,11435,576,14976
-6.6705000000000005,1.0,0.7631543803418803,0.04798000832986256,0.12709081188421295,576,11429,576,14976
-6.666,1.0,0.7630208333333334,0.047988002999250184,0.12711022840119166,576,11427,576,14976
-6.661,1.0,0.7628205128205128,0.048,0.1271393643031785,576,11424,576,14976
-6.656499999999999,1.0,0.7626869658119658,0.048008001333555594,0.12715879565948343,576,11422,576,14976
-6.651999999999999,1.0,0.7624866452991453,0.048020008336807,0.12718795383321868,576,11419,576,14976
-6.646,1.0,0.7621527777777778,0.04804003336113428,0.12723658051689862,576,11414,576,14976
-6.641500000000001,1.0,0.7619524572649573,0.0480520563944273,0.12726577437858508,576,11411,576,14976
-6.6370000000000005,1.0,0.7616853632478633,0.04806809646999916,0.12730472037334556,576,11407,576,14976
-6.6325,1.0,0.7615518162393162,0.04807612052416326,0.12732420231081187,576,11405,576,14976
-6.629,1.0,0.7610844017094017,0.04810422582261567,0.1273924360741081,576,11398,576,14976
-6.6265,1.0,0.7609508547008547,0.04811226194453725,0.12741194486983157,576,11396,576,14976
-6.6235,1.0,0.7608173076923077,0.0481203007518797,0.12743145964159902,576,11394,576,14976
-6.6215,1.0,0.7606837606837606,0.0481283422459893,0.12745098039215688,576,11392,576,14976
-6.619,1.0,0.7603498931623932,0.048148457744712866,0.1274998084437974,576,11387,576,14976
-6.616,1.0,0.7600160256410257,0.0481685900652283,0.12754867392304156,576,11382,576,14976
-6.6135,1.0,0.7597489316239316,0.04818470804751548,0.12758779328323877,576,11378,576,14976
-6.611000000000001,1.0,0.7593482905982906,0.04820890525610981,0.12764651733660634,576,11372,576,14976
-6.6080000000000005,1.0,0.7592147435897436,0.048216976393771975,0.1276661040355992,576,11370,576,14976
-6.605,1.0,0.7591479700854701,0.04822101297614065,0.12767589963937698,576,11369,576,14976
-6.6035,1.0,0.7587473290598291,0.04824524667057543,0.127734704843786,576,11363,576,14976
-6.601,1.0,0.7585470085470085,0.04825737265415549,0.12776412776412777,576,11360,576,14976
-6.5975,1.0,0.7582799145299145,0.048273550117331546,0.12780337941628267,576,11356,576,14976
-6.595000000000001,1.0,0.7582131410256411,0.048277596178023637,0.1278131960980106,576,11355,576,14976
-6.593500000000001,1.0,0.758079594017094,0.048285690334479,0.12783283398632558,576,11353,576,14976
-6.592499999999999,1.0,0.7578125,0.04830188679245283,0.1278721278721279,576,11349,576,14976
-6.5915,1.0,0.7576789529914529,0.04830998909670385,0.12789178387518255,576,11347,576,14976
-6.589,1.0,0.7576121794871795,0.04831404126824358,0.12790161414296694,576,11346,576,14976
-6.586,1.0,0.7570779914529915,0.04834648312909182,0.1279803107214275,576,11338,576,14976
-6.5835,1.0,0.7568108974358975,0.04836272040302267,0.1280196953377443,576,11334,576,14976
-6.5809999999999995,1.0,0.7565438034188035,0.048378968587266924,0.12805910420193936,576,11330,576,14976
-6.579000000000001,1.0,0.7564102564102564,0.04838709677419355,0.12807881773399016,576,11328,576,14976
-6.577500000000001,1.0,0.7561431623931624,0.048403361344537814,0.1281182630120111,576,11324,576,14976
-6.576499999999999,1.0,0.7557425213675214,0.04842777871195561,0.1281774765059313,576,11318,576,14976
-6.574,1.0,0.7556089743589743,0.04843592330978809,0.12819722650231127,576,11316,576,14976
-6.571,1.0,0.7554086538461539,0.04844814534443603,0.1282268629113046,576,11313,576,14976
-6.569,1.0,0.7551415598290598,0.04846445098864115,0.12826639944500118,576,11309,576,14976
-6.5675,1.0,0.7549412393162394,0.048476687426359195,0.12829606784888203,576,11306,576,14976
-6.5665,1.0,0.7540064102564102,0.04853387259858443,0.12843470206853969,576,11292,576,14976
-6.5655,1.0,0.7532719017094017,0.048578898540946276,0.12854383932020086,576,11281,576,14976
-6.563000000000001,1.0,0.7530048076923077,0.04859529233105543,0.12858357159415812,576,11277,576,14976
-6.5600000000000005,1.0,0.7528712606837606,0.04860349337608641,0.12860344694334958,576,11275,576,14976
-6.5575,1.0,0.7519364316239316,0.04866097828841767,0.12874274661508706,576,11261,576,14976
-6.5555,1.0,0.7518696581196581,0.04866508955728287,0.12875270813989478,576,11260,576,14976
-6.554,1.0,0.7514022435897436,0.048693887902612226,0.1288224820004645,576,11253,576,14976
-6.5515,1.0,0.7500667735042735,0.04877635701583538,0.12902225323718694,576,11233,576,14976
-6.5489999999999995,1.0,0.7496661324786325,0.04880115224942811,0.12908230548444652,576,11227,576,14976
-6.545999999999999,1.0,0.7490651709401709,0.048838392402916736,0.12917248874398388,576,11218,576,14976
-6.542999999999999,1.0,0.7489983974358975,0.04884253370643602,0.129182516885335,576,11217,576,14976
-6.5415,1.0,0.7477964743589743,0.0489171974522293,0.12936329005675193,576,11199,576,14976
-6.5405,1.0,0.7473290598290598,0.04894629503738953,0.12943372744243933,576,11192,576,14976
-6.539,1.0,0.7463274572649573,0.0490087637199013,0.12958492329257845,576,11177,576,14976
-6.537,1.0,0.7459268162393162,0.049033795862773476,0.1296455005843397,576,11171,576,14976
-6.534,1.0,0.7450587606837606,0.0490881199931822,0.1297769458742786,576,11158,576,14976
-6.531499999999999,1.0,0.7449252136752137,0.049096488237299694,0.12979719188767552,576,11156,576,14976
-6.5305,1.0,0.7442574786324786,0.04913837229141785,0.1298985167837627,576,11146,576,14976
-6.5295000000000005,1.0,0.7439236111111112,0.04915934112827516,0.1299492385786802,576,11141,576,14976
-6.528499999999999,1.0,0.7438568376068376,0.04916353704335951,0.12995938769134646,576,11140,576,14976
-6.5265,1.0,0.7429220085470085,0.0492223551529653,0.13010164190774043,576,11126,576,14976
-6.524,1.0,0.7421207264957265,0.04927288280581694,0.13022382219439663,576,11114,576,14976
-6.521,1.0,0.7419871794871795,0.049281314168377825,0.13024420788979335,576,11112,576,14976
-6.518000000000001,1.0,0.7412526709401709,0.04932773828894408,0.1303564433999217,576,11101,576,14976
-6.516,1.0,0.7409855769230769,0.04934464148033924,0.13039730428649793,576,11097,576,14976
-6.5145,1.0,0.7398504273504274,0.04941660947151681,0.13057124921531701,576,11080,576,14976
-6.5120000000000005,1.0,0.7387820512820513,0.049484536082474224,0.13073538654934003,576,11064,576,14976
-6.509,1.0,0.7386485042735043,0.0494930400412442,0.13075593273613076,576,11062,576,14976
-6.507,1.0,0.7379807692307693,0.04953560371517028,0.13085876061654608,576,11052,576,14976
-6.5055,1.0,0.7378472222222222,0.04954412523653879,0.130879345603272,576,11050,576,14976
-6.504,1.0,0.7377136752136753,0.04955264969029594,0.13089993706733793,576,11048,576,14976
-6.5024999999999995,1.0,0.7355101495726496,0.04969372789233026,0.13124063411941003,576,11015,576,14976
-6.5009999999999994,1.0,0.7345753205128205,0.04975382223373931,0.13138570864587448,576,11001,576,14976
-6.4985,1.0,0.7340411324786325,0.04978822715878641,0.1314687524689895,576,10993,576,14976
-6.495,1.0,0.7330395299145299,0.04985286480872425,0.131624742920424,576,10978,576,14976
-6.492,1.0,0.7323717948717948,0.0498960498960499,0.13172894236858773,576,10968,576,14976
-6.4905,1.0,0.7319711538461539,0.0499219968798752,0.1317915412640583,576,10962,576,14976
-6.489000000000001,1.0,0.7303685897435898,0.05002605523710266,0.13204253293128076,576,10938,576,14976
-6.4865,1.0,0.7302350427350427,0.05003474635163308,0.13206349206349208,576,10936,576,14976
-6.4830000000000005,1.0,0.7297676282051282,0.050065189048239894,0.1321369014531883,576,10929,576,14976
-6.4805,1.0,0.7295673076923077,0.050078247261345854,0.13216838760921365,576,10926,576,14976
-6.4795,1.0,0.7292334401709402,0.05010002609376359,0.13222089789431865,576,10921,576,14976
-6.478,1.0,0.7287660256410257,0.050130548302872065,0.13229448242963907,576,10914,576,14976
-6.4755,1.0,0.7278979700854701,0.05018733118410734,0.13243135694389177,576,10901,576,14976
-6.473000000000001,1.0,0.7276308760683761,0.05020482872831866,0.13247352917761326,576,10897,576,14976
-6.471500000000001,1.0,0.7275641025641025,0.0502092050209205,0.13248407643312102,576,10896,576,14976
-6.4704999999999995,1.0,0.7270299145299145,0.05024424284717376,0.13256851497769281,576,10888,576,14976
-6.468999999999999,1.0,0.7269631410256411,0.05024862601413243,0.13257907736435343,576,10887,576,14976
-6.467499999999999,1.0,0.7258279914529915,0.050323257033024635,0.1327588958034147,576,10870,576,14976
-6.465999999999999,1.0,0.7256276709401709,0.050336450231582626,0.13279067911579284,576,10867,576,14976
-6.464,1.0,0.7248263888888888,0.05038929227539148,0.13291796469366565,576,10855,576,14976
-6.4625,1.0,0.7247596153846154,0.050393700787401574,0.13292858284070938,576,10854,576,14976
-6.4615,1.0,0.7246260683760684,0.0504025201260063,0.13294982422499202,576,10852,576,14976
-6.458500000000001,1.0,0.7238915598290598,0.05045108172024174,0.13306677329068373,576,10841,576,14976
-6.455500000000001,1.0,0.7237580128205128,0.05045992115637319,0.1330880588658722,576,10839,576,14976
-6.4535,1.0,0.7228231837606838,0.05052188404525919,0.13323724877892545,576,10825,576,14976
-6.451499999999999,1.0,0.7223557692307693,0.05055292259083728,0.1333119692356994,576,10818,576,14976
-6.4505,1.0,0.7221554487179487,0.05056623650250198,0.13334401795015627,576,10815,576,14976
-6.448,1.0,0.7218215811965812,0.05058844194624978,0.13339746673080008,576,10810,576,14976
-6.4455,1.0,0.7217548076923077,0.05059288537549407,0.1334081616291189,576,10809,576,14976
-6.4445,1.0,0.7216880341880342,0.050597329585382995,0.13341885824246313,576,10808,576,14976
-6.4435,1.0,0.7214877136752137,0.05061066690097531,0.13345095837677443,576,10805,576,14976
-6.4425,1.0,0.7198183760683761,0.05072208524128214,0.13371906139504983,576,10780,576,14976
-6.441000000000001,1.0,0.7196180555555556,0.05073548841715846,0.13375130616509928,576,10777,576,14976
-6.439500000000001,1.0,0.7193509615384616,0.05075337034099921,0.13379432338988503,576,10773,576,14976
-6.4384999999999994,1.0,0.7188167735042735,0.05078917203068512,0.13388044090433665,576,10765,576,14976
-6.4365,1.0,0.71875,0.050793650793650794,0.13389121338912136,576,10764,576,14976
-6.4345,1.0,0.7185496794871795,0.05080709182323366,0.1339235412474849,576,10761,576,14976
-6.4335,1.0,0.7181490384615384,0.050833995234312944,0.1339882438199533,576,10755,576,14976
-6.432,1.0,0.7172809829059829,0.050892383813394594,0.13412864742866357,576,10742,576,14976
-6.4305,1.0,0.7168803418803419,0.05091937765205092,0.13419354838709677,576,10736,576,14976
-6.4295,1.0,0.7156784188034188,0.051000531255533915,0.13438862865449847,576,10718,576,14976
-6.4285,1.0,0.7154780982905983,0.05101408201222212,0.13442119718878748,576,10715,576,14976
-6.4275,1.0,0.7140758547008547,0.051109139307897074,0.1346496196795598,576,10694,576,14976
-6.4265,1.0,0.7139423076923077,0.051118210862619806,0.13467141469731306,576,10692,576,14976
-6.425000000000001,1.0,0.7133413461538461,0.051159072741806554,0.13476957965497693,576,10683,576,14976
-6.423500000000001,1.0,0.7130074786324786,0.05118180202594633,0.13482417760492627,576,10678,576,14976
-6.422499999999999,1.0,0.7118723290598291,0.05125923289134111,0.13501014198782962,576,10661,576,14976
-6.4215,1.0,0.711471688034188,0.05128661739827264,0.13507589901777742,576,10655,576,14976
-6.42,1.0,0.7108039529914529,0.051332323322342034,0.13518563652611912,576,10645,576,14976
-6.4185,1.0,0.7102029914529915,0.051373528362468786,0.13528455284552846,576,10636,576,14976
-6.4175,1.0,0.7086004273504274,0.05148373257061137,0.13554903877484523,576,10612,576,14976
-6.4165,1.0,0.7076655982905983,0.051548236978700555,0.13570380035883217,576,10598,576,14976
-6.415,1.0,0.7073317307692307,0.0515713134568896,0.13575915803214492,576,10593,576,14976
-6.4135,1.0,0.7067975427350427,0.051608278828062,0.13584782431218875,576,10585,576,14976
-6.412,1.0,0.7062633547008547,0.05164529722944499,0.1359366064863982,576,10577,576,14976
-6.41,1.0,0.7053952991452992,0.05170556552962298,0.13608112528622834,576,10564,576,14976
-6.4085,1.0,0.7045272435897436,0.051765974656241574,0.13622595169873106,576,10551,576,14976
-6.407500000000001,1.0,0.7044604700854701,0.05177062735933849,0.13623710496151956,576,10550,576,14976
-6.406499999999999,1.0,0.7037927350427351,0.051817200431810005,0.13634873811864964,576,10540,576,14976
-6.4055,1.0,0.7021233974358975,0.05193400054097917,0.13662862303965845,576,10515,576,14976
-6.4045000000000005,1.0,0.7009882478632479,0.05201372584432003,0.13681960203913832,576,10498,576,14976
-6.4030000000000005,1.0,0.7000534188034188,0.052079566003616636,0.1369772802107343,576,10484,576,14976
-6.401,1.0,0.6982505341880342,0.05220701531768331,0.13728240244204273,576,10457,576,14976
-6.3995,1.0,0.6978498931623932,0.052235422145642516,0.13735039207593894,576,10451,576,14976
-6.398,1.0,0.6973157051282052,0.0522733460386605,0.13744114974807964,576,10443,576,14976
-6.3955,1.0,0.696113782051282,0.05235887646577584,0.13764579369674912,576,10425,576,14976
-6.3934999999999995,1.0,0.6951789529914529,0.05242559388368071,0.13780538302277434,576,10411,576,14976
-6.3925,1.0,0.6943108974358975,0.05248769819573537,0.13795390482507047,576,10398,576,14976
-6.391500000000001,1.0,0.6940438034188035,0.05250683682771194,0.13799966827002821,576,10394,576,14976
-6.390499999999999,1.0,0.6933092948717948,0.05255954010402409,0.13812567444176974,576,10383,576,14976
-6.3895,1.0,0.6929086538461539,0.05258833196384552,0.13819450211776432,576,10377,576,14976
-6.388,1.0,0.6922409188034188,0.052636388558896095,0.13830936746737596,576,10367,576,14976
-6.3865,1.0,0.6919070512820513,0.052660449808008776,0.13836687177781473,576,10362,576,14976
-6.3855,1.0,0.6915731837606838,0.05268453306503247,0.13842442392479826,576,10357,576,14976
-6.384,1.0,0.6911725427350427,0.052713462066440925,0.1384935497295048,576,10351,576,14976
-6.3825,1.0,0.6905048076923077,0.05276174773289365,0.1386089129529363,576,10341,576,14976
-6.3815,1.0,0.6904380341880342,0.052766581165262,0.13862045984671778,576,10340,576,14976
-6.3805,1.0,0.6890357905982906,0.0528682882055989,0.13886338980221982,576,10319,576,14976
-6.379,1.0,0.6889690170940171,0.052873141178630435,0.13887497913536972,576,10318,576,14976
-6.3765,1.0,0.6875,0.052980132450331126,0.1391304347826087,576,10296,576,14976
-6.3740000000000006,1.0,0.6866319444444444,0.05304355833870522,0.1392818280739935,576,10283,576,14976
-6.3725000000000005,1.0,0.6864983974358975,0.05305332964907433,0.13930514859773965,576,10281,576,14976
-6.371,1.0,0.6863648504273504,0.05306310456011055,0.13932847693209413,576,10279,576,14976
-6.369,1.0,0.6856971153846154,0.053112033195020746,0.13944523590044414,576,10269,576,14976
-6.3675,1.0,0.6850293803418803,0.05316105214582372,0.13956219072381115,576,10259,576,14976
-6.3665,1.0,0.6842948717948718,0.05321507760532151,0.1396910678307589,576,10248,576,14976
-6.365,1.0,0.6839610042735043,0.05323967094925594,0.13974972705131436,576,10243,576,14976
-6.3625,1.0,0.6835603632478633,0.053269212984370665,0.1398201831778842,576,10237,576,14976
-6.359999999999999,1.0,0.6830261752136753,0.053308653401203145,0.13991423526444127,576,10229,576,14976
-6.358499999999999,1.0,0.6824919871794872,0.053348152264517924,0.14000841396718552,576,10221,576,14976
-6.356999999999999,1.0,0.6822916666666666,0.05336297943301834,0.14004376367614882,576,10218,576,14976
-6.355,1.0,0.6811565170940171,0.053447155980328474,0.14024441635061105,576,10201,576,14976
-6.3535,1.0,0.680488782051282,0.053496795764837,0.14036271615352172,576,10191,576,14976
-6.3525,1.0,0.6802884615384616,0.05351170568561873,0.14039824502193723,576,10188,576,14976
-6.351,1.0,0.6801549145299145,0.053521650250882735,0.14042194092827007,576,10186,576,14976
-6.3495,1.0,0.6797542735042735,0.05355150613611008,0.14049307666328945,576,10180,576,14976
-6.3485,1.0,0.6796875,0.05355648535564853,0.14050493962678376,576,10179,576,14976
-6.3475,1.0,0.679420405982906,0.05357641149660497,0.14055241152124334,576,10175,576,14976
-6.346500000000001,1.0,0.6790865384615384,0.05360134003350084,0.14061179651850603,576,10170,576,14976
-6.345000000000001,1.0,0.6785523504273504,0.05364127398025703,0.14070691696262475,576,10162,576,14976
-6.343500000000001,1.0,0.6782184829059829,0.053666262927420105,0.14076643261991373,576,10157,576,14976
-6.342499999999999,1.0,0.6773504273504274,0.05373134328358209,0.14092140921409213,576,10144,576,14976
-6.340999999999999,1.0,0.6766159188034188,0.05378653469044729,0.14105281003644995,576,10133,576,14976
-6.3395,1.0,0.6764823717948718,0.053796581675539364,0.1410767274268758,576,10131,576,14976
-6.3385,1.0,0.6757478632478633,0.05385190725504862,0.14120841819416158,576,10120,576,14976
-6.3375,1.0,0.6751469017094017,0.05389725835126789,0.1413163481953291,576,10111,576,14976
-6.3365,1.0,0.6745459401709402,0.05394268589623525,0.14142444331123577,576,10102,576,14976
-6.3355,1.0,0.6741452991452992,0.053973013493253376,0.1414965986394558,576,10096,576,14976
-6.3345,1.0,0.6736778846153846,0.0540084388185654,0.14158087296860378,576,10089,576,14976
-6.3335,1.0,0.6731436965811965,0.054048981889837665,0.14167730949340146,576,10081,576,14976
-6.3325,1.0,0.6728098290598291,0.05407435223432219,0.14173764906303238,576,10076,576,14976
-6.3315,1.0,0.671340811965812,0.0541862652869238,0.14200375490698072,576,10054,576,14976
-6.330500000000001,1.0,0.6704727564102564,0.05425261373269285,0.1421614694574968,576,10041,576,14976
-6.329000000000001,1.0,0.6697382478632479,0.05430888176503866,0.14229519411664102,576,10030,576,14976
-6.327500000000001,1.0,0.6687366452991453,0.05438579926352564,0.14247795187944173,576,10015,576,14976
-6.3260000000000005,1.0,0.6673344017094017,0.054493850520340587,0.14273460284782982,576,9994,576,14976
-6.3245000000000005,1.0,0.6668002136752137,0.05453512592312062,0.1428326180257511,576,9986,576,14976
-6.3235,1.0,0.6662660256410257,0.054576463899943146,0.14293076790929396,576,9978,576,14976
-6.3225,1.0,0.6657318376068376,0.0546178645932107,0.1430290527763452,576,9970,576,14976
-6.3215,1.0,0.6651976495726496,0.05465932814575821,0.14312747290555652,576,9962,576,14976
-6.3205,1.0,0.6647302350427351,0.054695660431108156,0.14321370169549877,576,9955,576,14976
-6.3195,1.0,0.664329594017094,0.05472684085510689,0.14328769482476536,576,9949,576,14976
-6.3185,1.0,0.6640625,0.05474764756201882,0.1433370660694289,576,9945,576,14976
-6.3175,1.0,0.6638621794871795,0.05476326297775243,0.14337411683611925,576,9942,576,14976
-6.3165,1.0,0.6630608974358975,0.0548258138206739,0.14352251164395377,576,9930,576,14976
-6.3155,1.0,0.6625934829059829,0.05486236784455662,0.14360921722620182,576,9923,576,14976
-6.314,1.0,0.6622596153846154,0.0548885077186964,0.1436712139526852,576,9918,576,14976
-6.3125,1.0,0.6621928418803419,0.05489373868293148,0.14368361972195837,576,9917,576,14976
-6.3115000000000006,1.0,0.6613915598290598,0.05495658811182139,0.14383265623649408,576,9905,576,14976
-6.310499999999999,1.0,0.6607905982905983,0.05500381970970206,0.1439446366782007,576,9896,576,14976
-6.308999999999999,1.0,0.6607238247863247,0.0550090726769172,0.14395708971364307,576,9895,576,14976
-6.3075,1.0,0.6605235042735043,0.055024837600305694,0.1439944617514711,576,9892,576,14976
-6.3065,1.0,0.6604567307692307,0.055030094582975066,0.14400692340977933,576,9891,576,14976
-6.3055,1.0,0.6602564102564102,0.05504587155963303,0.1440443213296399,576,9888,576,14976
-6.3045,1.0,0.6599893162393162,0.05506692160611855,0.14409421544856252,576,9884,576,14976
-6.303,1.0,0.6599225427350427,0.05507218663352137,0.14410669437949253,576,9883,576,14976
-6.3015,1.0,0.6592548076923077,0.05512489233419466,0.1442316026696715,576,9873,576,14976
-6.3004999999999995,1.0,0.6591880341880342,0.055130168453292494,0.14424410540915397,576,9872,576,14976
-6.2989999999999995,1.0,0.6591212606837606,0.05513544558246387,0.14425661031642828,576,9871,576,14976
-6.297499999999999,1.0,0.6590544871794872,0.05514072372199885,0.14426911739205825,576,9870,576,14976
-6.2965,1.0,0.6589877136752137,0.05514600287218765,0.14428162663660798,576,9869,576,14976
-6.2955000000000005,1.0,0.6583199786324786,0.055198850023957836,0.14440683849691924,576,9859,576,14976
-6.294499999999999,1.0,0.6582532051282052,0.055204140310523286,0.1444193716368686,576,9858,576,14976
-6.2935,1.0,0.6581196581196581,0.05521472392638037,0.14444444444444446,576,9856,576,14976
-6.2925,1.0,0.6580528846153846,0.055220017256255395,0.1444569841132043,576,9855,576,14976
-6.2915,1.0,0.6579861111111112,0.055225311601150524,0.14446952595936793,576,9854,576,14976
-6.29,1.0,0.6575186965811965,0.05526240046052001,0.14455737989748937,576,9847,576,14976
-6.2885,1.0,0.6572516025641025,0.05528361646991074,0.1446076301381768,576,9843,576,14976
-6.2875,1.0,0.6571848290598291,0.055288923017853715,0.14462019815748306,576,9842,576,14976
-6.2865,1.0,0.6571180555555556,0.055294230584621296,0.14463276836158193,576,9841,576,14976
-6.2844999999999995,1.0,0.656784188034188,0.05532078371110257,0.14469565217391303,576,9836,576,14976
-6.282,1.0,0.6566506410256411,0.0553314121037464,0.14472082101234998,576,9834,576,14976
-6.279999999999999,1.0,0.6561164529914529,0.055373966544895216,0.14482158398607486,576,9826,576,14976
-6.2775,1.0,0.6560496794871795,0.055379290452841075,0.14483418922447558,576,9825,576,14976
-6.2745,1.0,0.6557825854700855,0.05540059632586323,0.14488463212886374,576,9821,576,14976
-6.2725,1.0,0.655715811965812,0.05540592535590612,0.1448972483455242,576,9820,576,14976
-6.2715,1.0,0.6556490384615384,0.05541125541125541,0.14490986675955764,576,9819,576,14976
-6.27,1.0,0.6552483974358975,0.055443257291365865,0.14498562342075455,576,9813,576,14976
-6.2684999999999995,1.0,0.6550480769230769,0.05545927209705372,0.14502353146243685,576,9810,576,14976
-6.2669999999999995,1.0,0.6548477564102564,0.055475296157180005,0.1450614593322291,576,9807,576,14976
-6.2635000000000005,1.0,0.6542467948717948,0.055523423944476576,0.1451753620659571,576,9798,576,14976
-6.259,1.0,0.6537793803418803,0.05556091444005016,0.14526407682234832,576,9791,576,14976
-6.2565,1.0,0.6536458333333334,0.05557163531114327,0.1452894438138479,576,9789,576,14976
-6.254,1.0,0.6527777777777778,0.05564142194744977,0.14545454545454548,576,9776,576,14976
-6.2515,1.0,0.6525106837606838,0.05566293003478933,0.14550542147604056,576,9772,576,14976
-6.250500000000001,1.0,0.6522435897435898,0.05568445475638051,0.14555633310007,576,9768,576,14976
-6.248,1.0,0.6521768162393162,0.05568983853814174,0.14556906657335317,576,9767,576,14976
-6.2435,1.0,0.6516426282051282,0.05573294629898404,0.1456710146196271,576,9759,576,14976
-6.2405,1.0,0.6515758547008547,0.055738339461970196,0.14568376816669587,576,9758,576,14976
-6.2395,1.0,0.6511084401709402,0.05577612084826184,0.14577310556285591,576,9751,576,14976
-6.237,1.0,0.6510416666666666,0.0557815223707147,0.1457858769931663,576,9750,576,14976
-6.2330000000000005,1.0,0.6506410256410257,0.05581395348837209,0.1458625525946704,576,9744,576,14976
-6.2305,1.0,0.6505742521367521,0.05581936234131214,0.14587533970369074,576,9743,576,14976
-6.2285,1.0,0.6504407051282052,0.0558301831927886,0.14590092064883822,576,9741,576,14976
-6.226,1.0,0.6503739316239316,0.05583559519193486,0.1459137144861452,576,9740,576,14976
-6.223,1.0,0.6500400641025641,0.05586267093395403,0.14597771734362663,576,9735,576,14976
-6.2204999999999995,1.0,0.6499065170940171,0.055873508584731786,0.1460033342107572,576,9733,576,14976
-6.2195,1.0,0.6497729700854701,0.05588435044144756,0.14602896007020624,576,9731,576,14976
-6.2170000000000005,1.0,0.6497061965811965,0.0558897729477974,0.14604177637352994,576,9730,576,14976
-6.2135,1.0,0.6496394230769231,0.05589519650655022,0.14605459492670939,576,9729,576,14976
-6.211,1.0,0.6495058760683761,0.05590604678249054,0.14608023878500573,576,9727,576,14976
-6.2095,1.0,0.6493055555555556,0.05592233009708738,0.1461187214611872,576,9724,576,14976
-6.2075,1.0,0.6491052350427351,0.05593862289987375,0.14615722441809398,576,9721,576,14976
-6.205500000000001,1.0,0.6489049145299145,0.055954925199145134,0.14619574767176244,576,9718,576,14976
-6.204000000000001,1.0,0.648704594017094,0.055971237003206685,0.1462342912382459,576,9715,576,14976
-6.202500000000001,1.0,0.6485042735042735,0.05598755832037325,0.14627285513361463,576,9712,576,14976
-6.2010000000000005,1.0,0.6482371794871795,0.056009334889148193,0.14632430531129087,576,9708,576,14976
-6.1995000000000005,1.0,0.6479700854700855,0.05603112840466926,0.14637579169598874,576,9704,576,14976
-6.1985,1.0,0.647903311965812,0.056036579433797064,0.14638866895398964,576,9703,576,14976
-6.1965,1.0,0.6478365384615384,0.05604203152364273,0.14640154847791662,576,9702,576,14976
-6.1945,1.0,0.6477697649572649,0.05604748467451591,0.1464144302683678,576,9701,576,14976
-6.191,1.0,0.647636217948718,0.05605839416058394,0.1464402006512365,576,9699,576,14976
-6.1875,1.0,0.6475694444444444,0.05606385049639868,0.1464530892448513,576,9698,576,14976
-6.1865000000000006,1.0,0.6473691239316239,0.056080225878687565,0.1464917686416058,576,9695,576,14976
-6.185499999999999,1.0,0.6473023504273504,0.0560856864654333,0.146504666314492,576,9694,576,14976
-6.1845,1.0,0.6467681623931624,0.05612940947183785,0.1466079295154185,576,9686,576,14976
-6.1835,1.0,0.6467013888888888,0.05613487964136049,0.1466208476517755,576,9685,576,14976
-6.182,1.0,0.6463007478632479,0.05616772306192101,0.14669840430221281,576,9679,576,14976
-6.18,1.0,0.6462339743589743,0.056173200702165006,0.1467113383882913,576,9678,576,14976
-6.178,1.0,0.6460336538461539,0.056189640035118525,0.14675015433459743,576,9675,576,14976
-6.1765,1.0,0.6450988247863247,0.05626648432157859,0.14693156732891832,576,9661,576,14976
-6.175000000000001,1.0,0.6450320512820513,0.05627198124267292,0.14694454256446485,576,9660,576,14976
-6.173500000000001,1.0,0.6444978632478633,0.05631599530700039,0.14704842700600917,576,9652,576,14976
-6.172499999999999,1.0,0.6444310897435898,0.05632150190671751,0.1470614228899691,576,9651,576,14976
-6.1715,1.0,0.6438301282051282,0.05637110980622431,0.14717848929771804,576,9642,576,14976
-6.1705000000000005,1.0,0.6437633547008547,0.05637662718997749,0.1471915081822203,576,9641,576,14976
-6.1690000000000005,1.0,0.6434294871794872,0.0564042303172738,0.14725663716814158,576,9636,576,14976
-6.167,1.0,0.6427617521367521,0.05645951774161929,0.14738706820194863,576,9626,576,14976
-6.165,1.0,0.6420272435897436,0.05652045922873123,0.14753080946892455,576,9615,576,14976
-6.1635,1.0,0.6418269230769231,0.05653710247349823,0.14757006030507272,576,9612,576,14976
-6.162,1.0,0.641159188034188,0.056592650815484376,0.1477010473992544,576,9602,576,14976
-6.1605,1.0,0.6406917735042735,0.0566315996460525,0.14779287680966338,576,9595,576,14976
-6.1594999999999995,1.0,0.6404914529914529,0.05664830841856806,0.14783226723525233,576,9592,576,14976
-6.1579999999999995,1.0,0.6399572649572649,0.05669291338582677,0.14793741109530587,576,9584,576,14976
-6.1555,1.0,0.6397569444444444,0.05670965836369007,0.14797687861271677,576,9581,576,14976
-6.1530000000000005,1.0,0.6392895299145299,0.056748768472906407,0.14806905143263926,576,9574,576,14976
-6.151,1.0,0.6382211538461539,0.056838365896980464,0.14828016396364285,576,9558,576,14976
-6.1495,1.0,0.6376869658119658,0.05688327078807032,0.14838594613875514,576,9550,576,14976
-6.1485,1.0,0.6376201923076923,0.05688888888888889,0.14839917952376705,576,9549,576,14976
-6.147,1.0,0.6372195512820513,0.056922620812333236,0.14847862942803605,576,9543,576,14976
-6.145,1.0,0.6370192307692307,0.05693950177935943,0.1485183862906105,576,9540,576,14976
-6.1434999999999995,1.0,0.6364182692307693,0.05699020480854853,0.14863778472532382,576,9531,576,14976
